,id,claim
1074,76526,Battle of the Bastards aired in North America.
1075,219170,Species distribution can be understood through factors such as available resources.
1076,11269,Legendary Entertainment and Wanda Cinemas are owned by the same entity.
1077,112911,Brie Larson starred in Room.
1078,115183,The United States dollar is not exclusively used in the United States.
1079,7727,Hinduism has shared textual resources.
1080,45310,The Africa Cup of Nations had its schedule changed in 2013 to avoid conflict with the World Cup.
1081,132025,Pakistan has the 42nd largest economy in nominal gross domestic product.
1082,165693,American Idol (season 8) was moderated by Ryan Seacrest.
1083,32711,"Watertown, Massachusetts is a city in Middlesex County."
1084,193558,The National Film Award for Best Director has been awarded to Bala.
1085,222724,Vedic Sanskrit is a language.
1086,136282,John Goodman is a person who acts.
1087,51174,Acetylcholine induces neuromodulation by binding to receptors.
1088,122204,Georgians arose from the ancient literary works.
1089,13768,Eurotas (river) is in Greece.
1090,170090,Ann Biderman is a Canadian.
1091,106392,Michael Hutchence died in a hotel room in Sydney.
1092,188994,"William Cohen is from Bangor, Maine."
1093,84807,Bob Ross was an artist.
1094,110147,Cordilleran Ice Sheet is made up mostly of snow.
1095,219194,Species distribution can be understood through at least one environmental factor.
1096,11443,David Attenborough served as director of BBC Two.
1097,206022,The Office (US) ran for nine seasons.
1098,207344,Military deception overlaps with the film PSYWAR.
1099,132900,"Salt River Valley is in central Arizona, surrounding Phoenix."
1100,168091,Jean-Jacques Dessalines was born in 1758.
1101,151476,See You on the Other Side was put out by a musical group.
1102,118050,Josh Hutcherson was in a lead role in television shows.
1103,203068,Akon has had more than ten songs certified as silver.
1104,122293,Kenny Chesney makes country music for a living.
1105,169583,Annie Lenox has released six studio albums.
1106,204300,The Latvian Soviet Socialist Republic was a state of the Soviet Union.
1107,74555,DodgeBall: A True Underdog Story 's writer and director was Rawson Marshall.
1108,43586,Pink acted in several movies.
1109,38702,Gamal Abdel Nasser's funeral drew five million Egyptian mourners.
1110,134473,"On June 14th, 2009, The Last Song (film) began filming."
1111,1730,Joni Mitchell released 17 singles.
1112,219676,Corsica contains Haute-Corse.
1113,142250,US Airways Flight 1549 had more than 100 people on board.
1114,173604,Hair (musical) received a Drama Desk Award for best revival of a musical.
1115,199674,Andrea Pirlo is an Italian.
1116,39616,Two parties claim to be the official government of China.
1117,33377,"In its opening weekend, Kung Fu Panda made $60.2 million."
1118,201438,A dynamic web page is generated by a web application.
1119,16420,One of the major features of Zoroastrianism is messianism.
1120,152955,I Want to Know What Love Is is a single.
1121,119283,Adidas manufactures athletic shoes.
1122,154940,Chris Benoit held a professional career as a wrestler.
1123,7452,Salt River Valley surrounds the Salt River.
1124,53668,Guns N' Roses is an American hard rock band.
1125,34700,Matt Bomer is a stage actor.
1126,126747,Keegan-Michael Key played a character.
1127,150751,Paul von Hindenburg was a man.
1128,162630,Probot had a guitarist.
1129,183935,Gotham City Sirens was written by Guillem March
1130,138636,"Of Mughal emperors, Babur was the first."
1131,92507,Natasha Lyonne is an American citizen.
1132,51244,Sausage Party is an artistic work.
1133,94159,Jack Dylan Grazer was born in the month of September.
1134,46023,Shannon Lee is a martial artist.
1135,177976,Children get bubble gum from Trick-or-Treating.
1136,188131,Stephen Moyer acted in a film adaptation of a comic.
1137,108420,There are one or more seasons of Heroes.
1138,150321,Lorelai Gilmore has a mother who appears on the show.
1139,70935,The world's second largest economy by GDP is China.
1140,141268,There is a drama called Exit the King.
1141,124565,"Phoenix, Arizona is a capital."
1142,217382,Fiji Hindi has been subject to original influence by Magahi and other Bihari languages.
1143,54382,Doug Petrie made a cameo in Dr. Horrible's Sing-Along Blog.
1144,7429,Jenny McCarthy modeled for Playboy magazine.
1145,75550,Uganda was ruled by the British in the 1800's.
1146,12453,Tangled is a musical.
1147,164531,The Nobel Prize in Chemistry was awarded in 1912.
1148,58952,"Deepika Padukone's acting career includes comedies, dramas, and romances."
1149,134592,Project Y's goal was to invent the first nukes.
1150,134442,A parent of Jed Whedon was a screenwriter.
1151,43862,Hebe's successor was Ganymede.
1152,76615,South Island is divided from North Island by Cook Strait.
1153,4778,Betsy Hodges was a candidate for a 2013 election.
1154,11538,Mutiny on the Bounty is an American film.
1155,179819,"Vic Mensa is from Chicago, Illinois."
1156,19068,Color of Night came out in 1994.
1157,135647,Clueless (film) was followed by a TV situation comedy spin-off.
1158,59890,Natasha Lyonne was born in 1979.
1159,39615,The Republic of China and the People's Republic of China claim to be the official governments of China.
1160,185174,You Only Live Twice is a Bond film.
1161,31775,The mother of Elizabeth I was executed.
1162,77576,Jamie Lee Curtis made her film debut in 1978.
1163,139406,There are stripes on the Bengal tiger.
1164,71096,The Romani people have settled.
1165,183921,Gotham City Sirens is a classic comic book series.
1166,225819,Chinatown was directed by someone.
1167,198537,Catherine Hardwicke was born as Helen Catherine Hardwicke.
1168,141434,Stephen King is the publisher of 54 novels.
1169,2106,Johann Wolfgang von Goethe published the first part of Faust in 1808.
1170,55956,Adam Lambert was the first openly gay artist to top the album charts.
1171,19193,Pulmonary embolism is indicated by low blood oxygen levels.
1172,46873,Joni Mitchell released her final album in 2007.
1173,18496,Maria Theresa was the daughter of Emperor Charles VI.
1174,20928,The New England Patriots owns the record for most Super Bowls seen.
1175,74648,Ned Stark was introduced in 1996's A Game of Thrones.
1176,33982,Henry Cavill starred in two Superman films.
1177,192191,"Sacre-Coeur, Paris is made in a manner that is political."
1178,108297,57 elevators reside in the Burj Kahlifa.
1179,222643,A United Kingdom is a biographical romantic drama film.
1180,214784,The Tracey Fragments had a premiere on August 12.
1181,175450,Death Note is a Japanese television series that is available on DVD.
1182,71381,Cleopatre is by Massenet and it is significant.
1183,113961,Shannon Lee is a fighter trained in defense.
1184,120781,Sands Hotel and Casino was originally a casino with 200 rooms.
1185,116991,Ed and Lorraine Warren investigated the paranormal.
1186,178904,Dawood Ibrahim was born in the nineteen fifties.
1187,94812,Catherine Keener appeared in the 2007 film Into the Wild.
1188,129789,"Google Search can find stock quotes, updated in real time."
1189,226845,Sejong the Great passed away in 1450.
1190,152054,Uranium is an element.
1191,204551,Commodore is ranked superior to a navy captain.
1192,24454,Azithromycin is sold worldwide.
1193,15806,The Challenge: Rivals III is a stand-alone production.
1194,115065,The Silver Surfer appears in Dutch comic books.
1195,89804,One Flew Over the Cuckoo's Nest won Academy Awards.
1196,16079,Solanum contains plants with ornamental flowers.
1197,198431,Arthur Schopenhauer died in September 1860.
1198,218114,"The Indian National Congress was founded in 1885, during the British Raj."
1199,221137,Ted Cruz is an American male.
1200,129672,Amy Adams stars in Trouble with the Curve.
1201,156157,A.J. Styles won a championship.
1202,103154,Sky UK is a company which serves the United Kingdom.
1203,29228,Exit the King premiered in 1962.
1204,78516,"Doug Petrie made a cameo in Dr. Horrible's Sing-Along Blog as ""Professor Normal""."
1205,121936,Menace II Society is a protest.
1206,200041,Boxing Helena debuted at Cannes.
1207,1219,The Vandals were an East Germanic tribe or group of tribes.
1208,61366,Jefferson Davis grew up.
1209,97714,See You on the Other Side is an item.
1210,173030,Barcelona is the capitol city of Catalonia.
1211,31857,Johann Wolfgang von Goethe was friends with Friedrich Schiller in the late 1700s.
1212,44380,Richard Dawson was born November 20th 1932.
1213,198534,Catherine Hardwicke is American.
1214,223211,FC Bayern Munich played in London.
1215,49869,Dopamine induces neuromodulation.
1216,58352,Woodrow Wilson formed the belief system Wilsonianism.
1217,24345,Jed Whedon is the son of someone born in August.
1218,8824,"Shomu Mukherjee died on April 10, 2008 at his home in Massachusetts."
1219,182697,Nina Jacobson worked for Walt Disney Pictures until July 2006.
1220,152467,One ABC island is Curacao.
1221,223201,FC Bayern Munich was founded in 1900.
1222,170015,The Brat Pack is a nickname given to a group of young actors who appeared together in films during the 1980s.
1223,22116,House of Balloons is by an award-winning Canadian singer.
1224,21189,Spider-Man 2 was directed by Sam Raimi.
1225,194251,Coins of the Swiss franc are used in a country.
1226,178874,Dawood Ibrahim was birthed in 1955.
1227,119430,I (film) was released in IMAX.
1228,174986,The 1998 romantic comedy The Man in the Iron Mask starred Leonardo DiCaprio.
1229,105437,Psych (season 2) originally aired on a television channel.
1230,219708,Corsica contains a city.
1231,103833,2.6 million years is how far Cordilleran Ice Sheet dates back to.
1232,164502,The Nobel Prize in Chemistry was awarded to a person from the Kingdom of Denmark.
1233,144102,Manchester United's first name was the Newton Heath LYR Football Club.
1234,74435,Reanimation is by Linkin Park.
1235,135212,Joni Mitchell released an album.
1236,212218,"Gory Guerrero was born on January 11th, 1921."
1237,121548,Cyprus is a place where tourists go.
1238,126173,"Half Girlfriend's principal photography began on June 16, 2016."
1239,46793,Doxycycline may cause diarrhea in children.
1240,118448,"Richard Dawson's date of birth was November 20, 1932."
1241,86080,Richard Kuklinski has a clan.
1242,183460,Henry III of France was succeeded by the first French king of the House of Bourbon.
1243,127628,Pakistan is a federal parliamentary republic in South Asia.
1244,129066,Dev Patel has not worked with Neill Blomkamp.
1245,103509,John Goodman played Babe Ruth in the biographical drama The Babe.
1246,198562,Catherine Hardwicke is Texan.
1247,155393,Zac Efron produces and dances.
1248,149016,The 2003 NCAA Division I Men's Basketball Tournament was widely viewed.
1249,61709,Hollow Man has a direct-to-video sequel called Hollow Man 2.
1250,86552,Emperor Norton has international appeal.
1251,76562,General Motors' non-automotive products divested in the 1980s through 2000s.
1252,195127,Backing vocalists sing with the lead vocalist.
1253,179836,Vic Mensa has been nominated for an award.
1254,18294,Ares is the son of Zeus and Hera.
1255,87586,Mom (TV series) has been nominated for Best Comedy Series at the Critics' Choice Television Awards.
1256,135627,Alberto Contador was found guilty of a doping offense in 2012.
1257,30108,Pocahontas attended a masque at Whitehall Palace which was a place where mostly English people gathered.
1258,223214,"In 1900, FC Bayern Munich was founded."
1259,13327,Kung Fu Panda was aired in theaters.
1260,70421,One of the co-executive producers of Buffy the Vampire Slayer was Jane Espenson.
1261,222161,Rehab won an Ivor Novello Award.
1262,198066,Story of My Life was recorded by an English Irish band.
1263,47228,Chris Bosh played with the basketball team in Miami.
1264,191877,Padua is the economic and communications hub of the area.
1265,195229,Kevin Bacon appeared in a film Barry Levinson directed.
1266,140247,The Punisher is a TV series starring Jon Bernthal.
1267,160775,"Charlotte, North Carolina is home to corporate headquarters of a bank."
1268,124632,Google Search displays ticket prices.
1269,151963,"Lee Daniels directed a movie based off the book ""Push."""
1270,28706,Key & Peele has won a Peabody Award.
1271,216188,Tenacious D was released.
1272,155390,Two and a Half Men is an US television sitcom.
1273,119448,Jamie Lee Curtis starred in John Carpenter's Halloween as teenager Laurie Strode.
1274,137038,Emily is the name of the mother of Lorelai Gilmore.
1275,227771,"Lyon had a population of 506,615 in 2014."
1276,107543,The Africa Cup of Nations is a football tournament.
1277,121847,Internet access is the ability to connect to the internet.
1278,220449,"The Church of Jesus Christ of Latter-day Saints has laws on chastity, health, and fasting."
1279,105594,Robinson Crusoe on Mars was a science fiction film.
1280,57374,The Paper was directed by Ron Howard.
1281,168622,The Thin Red Line (1998 film) features a performance by an American actor born in the 1960s.
1282,3348,Heaven Can Wait is a film adaptation of Harry Segall's play of the same name.
1283,195124,Backing vocalists provide vocal harmony.
1284,132244,Wolfgang Amadeus Mozart showed he was a child protege.
1285,27115,Salman Rushdie published a novel in the United States.
1286,78252,Meghan Markle was born in August.
1287,9277,"Pocahontas became, in her lifetime, a kind of celebrity and was noted in the context and culture she lived in."
1288,113786,Kate Walsh was on an ABC television drama in 1999.
1289,23516,Pakistan is in South Asia.
1290,51189,Minor League Baseball prepares players for leagues.
1291,89156,Doxycycline may cause teeth to change color in children.
1292,104562,Yvonne Strahovski was involved in an ABC period drama.
1293,65634,Syco is a company focused on entertainment.
1294,169311,Hammer Film Productions has produced horror films.
1295,1606,Personality is affected by the development of social relationships.
1296,171895,Research is used to test the validity of medical procedures.
1297,101658,"University of Chicago Law School is ranked first for the 2015 list of ""Faculty quality based on American Academy of Arts and Sciences Membership."""
1298,52326,MSG is used by Chinese restaurants.
1299,191881,Padua is the area's economic and communications hub.
1300,38808,Google Search can find business addresses.
1301,160534,Meghan Markle's birthday occurs in August.
1302,35416,"Azithromycin is available as a generic medication, sold as azithromycin."
1303,7581,Adidas designs boots.
1304,183934,Gotham City Sirens is a comic book series.
1305,87808,Eurotas (river) is one of the rivers of Greece.
1306,132312,"Charlotte, North Carolina was the second-largest banking center in the United States from 1995 to 2017."
1307,7963,Emmanuel Macron worked in France.
1308,70280,Scandinavia does not include the remote Norwegian islands of Svalbard and Jan Mayen as of 2002.
1309,62420,Hinduism has the Sruti.
1310,26294,Sands Hotel and Casino got its start after Sahara Hotel and Casino.
1311,89521,Mom (TV series) has received one nomination.
1312,158017,Two of Mozart's sons were alive after his death.
1313,39454,Temple Grandin stars Claire Danes as Temple Grandin.
1314,66927,Donald Duck typically wears a bright red bow tie.
1315,4132,A.J. Styles is a heavyweight.
1316,227107,Blank Space is on a top 10 list south of the country Austria.
1317,12482,Richard Dawson was a game show host in the United States.
1318,67148,Richard Fortus has recorded a studio album with a band.
1319,225798,Chinatown's writer is a convicted statutory rapist.
1320,102872,Pharmacology is a science.
1321,123777,Times Higher Education World University Rankings is a publication of university rankings by Times Higher Education (THE) magazine.
1322,35804,There was an attempt to incorporate Cyprus into Greece.
1323,132874,Daredevil is based on the character of the same name.
1324,187571,Dan Brown published a 2003 bestselling novel.
1325,19326,Ed and Lorraine Warren were Roman Catholic.
1326,27853,Acetylcholine causes neuromodulation.
1327,47736,Qin dynasty worked with currency.
1328,154746,The Silver Surfer appears in comic books published by Marvel Comics in 2004.
1329,174628,The X-Files starred an actor.
1330,65459,Julie Bowen has a career.
1331,91302,A polynomial consists of coefficients and is important to math.
1332,61233,Half Girlfriend was partially filmed in Delhi.
1333,195142,Backing vocalists sing with the lead vocalist in a band.
1334,20362,Absinthe is a liquor.
1335,160067,Levoamphetamine is a CNS stimulant.
1336,27148,Melilla has an area of 12.3 km2 within Africa.
1337,40642,Tangled was released in 2010.
1338,105645,Prices for stocks can be shown in Google Search.
1339,66580,Honeymoon is Lana Del Rey's third major-label record.
1340,49323,The United States dollar is printed.
1341,73557,Raja Hindustani is a film with a Indian based production team.
1342,1772,Sabbir Khan directed a film starring an Indian actress.
1343,3540,"Jonah Hill ranked 28th on Forbes magazine's ranking of world's highest paid actors from June 5, 2014 to June 5, 2015."
1344,47482,Cleopatre is related to a work.
1345,131634,Pearl (Steven Universe) is a fictional being.
1346,203040,Akon has had more than ten songs certified as gold.
1347,143300,The site of the battle of the Trebia was south from the confluence of the Po and Trebbia rivers.
1348,102597,Night of the Living Dead is a series of seven zombie horror films made between 1968 and 2010.
1349,198888,Lois Lane's name was taken from Lola Lane's name.
1350,10721,Port of Spain is a city.
1351,219704,France is the owner of Corsica.
1352,186003,Kyra Sedgwick had a role in a work.
1353,223495,The Prague Castle is a location.
1354,50887,Chumlee is the stage name of Austin Lee Russell.
1355,148910,General Motors had non-automotive products.
1356,36953,Part of The Last Song (film) was filmed on a beach.
1357,52712,"In the 1960's, Samsung entered the electronics industry."
1358,24117,Petyr Baelish is nicknamed Littlefinger.
1359,915,Pulmonary embolism is indicated by rapid breathing.
1360,29786,Anne Boleyn lived in England.
1361,101552,The Book of Mormon won a Tony Award.
1362,23835,Carol Danvers appeared in 35 comic books published by Marvel Comics.
1363,108434,Raven-Symoné appears in primetime drama Empire.
1364,205077,The Little Prince (2015 film) is a American French-Italian film.
1365,16376,Maximum Overdrive is a 1986 science fiction action horror comedy film.
1366,59982,Tye Sheridan was an actor in Mud.
1367,17278,One Dance was Drake's first number one single in 34 countries.
1368,9859,Bob Ross created The Joy of Painting.
1369,7782,A near-Earth object is one whose orbit brings it into proximity with Earth.
1370,131409,The Africa Cup of Nations is held in even-numbered years.
1371,7546,Brown University's main campus is located in the most populous city in Rhode Island.
1372,135159,Edouard Seguin was employed with children with cognitive difficulties.
1373,96584,Donald Duck wears a shirt.
1374,69724,SpongeBob SquarePants is an American media franchise.
1375,17783,The Guthrie Theater's first building stopped operating in 2006.
1376,105420,Anna Nicole Smith modelled for five years.
1377,169934,"For the last five consecutive FIFA World Cups, Japan national football team qualified."
1378,192752,The Colbert Report was taped Monday.
1379,5917,Heath Ledger aspired to be a film producer.
1380,11830,Kenny Chesney is a songwriter and record producer.
1381,204576,Commodore is ranked superior to a navy captain from Portugal.
1382,94406,Yves Saint Laurent was celebrated in 1961.
1383,45812,Coeliac disease may result in heightened risk of early death.
1384,46937,Skopje was a city.
1385,72300,Estonia in a European country to the north.
1386,129654,Japan consists of islands.
1387,146582,Syco was established by a British person.
1388,177965,Children get candy from Trick-or-Treating.
1389,223279,The Baja 1000 had Mickey Thompson as a participant.
1390,46309,Parkinson's disease has afflicted Davis Phinney.
1391,201576,A thunderstorm requires the presence of lightning.
1392,173613,Hair (musical) won a Drama Desk Award.
1393,183415,"Simi Valley, California, reported a higher median household income than that of the overall nation in 2012."
1394,34088,There was a battle in Cyprus.
1395,65499,Kareem Abdul-Jabbar is ranked 3rd all-time in free throws.
1396,225723,David Lloyd George served as a prime minister.
1397,4717,Moscovium is an element.
1398,201462,A dynamic web page can be driven by server-side scripting.
1399,64190,Samsung has developed and sold semiconductors.
1400,76455,Ed and Lorraine Warren were wed.
1401,156831,Cordilleran Ice Sheet was located in North America.
1402,129426,"In 2016, Sausage Party was released."
1403,80335,Amancio Ortega was born in 1936.
1404,107287,Port of Spain is a retail center.
1405,45465,Mikhail Prokhorov is the former chairman of a Russian gold producer.
1406,47605,Tye Sheridan was an actor in The Tree of Life.
1407,215878,"Jerome Flynn was born on March 16, 1963."
1408,74924,Globalism is a group of ideologies that advocate the concept of globalization in the 21st century.
1409,141749,Veep has won an award.
1410,24311,"Florida State University was designated as a ""preeminent"" state university in 2013."
1411,89174,The Visigoths gradually adopted the culture of their Italian subjects.
1412,28892,Road House is a film.
1413,160337,"Jarhead, a 2005 American biographical war drama, was directed by the award-winning auteur Sam Mendes."
1414,37326,SummerSlam was held in 2001.
1415,203039,Akon has had more than ten songs certified as 1 × platinum in digital sales.
1416,76354,Ice-T's Rhyme Pays was his first commercial full length record.
1417,194242,Coins of the Swiss franc are official coins.
1418,195219,Kevin Bacon played a role in The Woodsman.
1419,227773,Lyon is the third-largest city in France.
1420,69108,Maria Theresa was Emperor Charles VI's daughter.
1421,201453,All web pages are driven by server-side scripting or client-side scripting.
1422,135477,Scores for sports games can be found by Google Search.
1423,195139,A Backing vocalist's responsibility includes singing with the lead vocalist.
1424,103003,Kate Walsh was on a television show.
1425,105195,The Selma to Montgomery marches were part of a broader voting rights movement underway in writing.
1426,64318,Syco was founded by Simon Cowell.
1427,162045,Benjamin Walker (actor) is a Catholic.
1428,211019,Resident Evil is loosely based on a series of video games.
1429,77573,The Washington Monument is 554.5 ft tall.
1430,56186,Medical school around the world vary in admission criteria.
1431,225749,David Lloyd George was voted the second greatest British prime minister of the 20th century.
1432,83954,The American Civil War lasted 4 years.
1433,29112,Battle of the Bastards aired in the United States.
1434,162664,Norman Bates is a fictional character.
1435,107589,Kenny Chesney is involved in music.
1436,47765,Ayananka Bose works on Bollywood moves.
1437,85062,Scandal is a band.
1438,5747,Baloch persons are an Iranic group of humans.
1439,34769,Multiple people were involved in the development of Team Fortress 2.
1440,143157,"The governor and the state legislature identified Florida State University as one of two ""preeminent"" state universities."
1441,182675,Nina Jacobson was born in 1965.
1442,115518,Malta is officially Catholic.
1443,91111,Half Girlfriend was partially filmed in India.
1444,2961,Taarak Mehta Ka Ooltah Chashmah is produced by Neela Tele Films Private Limited and has run a long time.
1445,101906,Manchester United has had multiple home stadiums.
1446,223705,UNICEF UK is one of 36 UNICEF National councils.
1447,162206,Ding Yanyuhang is male.
1448,30609,Matt Bomer's first middle name is Staton.
1449,12119,Yugoslavia was a place.
1450,192784,A staging area is a location where vehicles are assembled after use.
1451,61763,Manchester United has not had two home stadiums.
1452,89908,Doxycycline may induce diarrhea.
1453,122545,Scandal is fronted by someone born on a plane.
1454,130010,The Beguiled had a script.
1455,1729,Joni Mitchell released 17 albums of original songs.
1456,27403,The Mormon population has been growing rapidly due to high birth and conversion rates.
1457,182050,The Fly was edited in 1986.
1458,53319,The Big Country is a novel.
1459,17399,Super Bowl XLV was played at Cowboys Stadium.
1460,179817,Vic Mensa has been nominated for a Grammy Award.
1461,80362,Personality is affected by the development of personal storage of information.
1462,172704,Northwestern University is a founding leader of the Big Ten Conference.
1463,195220,Kevin Bacon has worked with Barry Levinson.
1464,60978,DodgeBall: A True Underdog Story was written and directed by Rawson Marshall.
1465,33214,Chest pain is one symptom of pulmonary embolism.
1466,104697,Shut Up is a song by Stormzy.
1467,195228,Kevin Bacon was in a 1996 television sitcom.
1468,212244,Gory Guerrero was a professional athlete.
1469,16508,Henry Condell had a widow name Elizabeth.
1470,101380,Sierra Morena is the Spanish name for a mountain range.
1471,220238,Aristocracy is a term with Greek etymology.
1472,87241,Keegan-Michael Key awarded the character of Luther.
1473,173670,Moesia included most of the territory of modern-day Western Serbia.
1474,147526,Personality is affected by development.
1475,94344,The Challenge XXX: Dirty 30 is an event in The Challenge.
1476,5652,Anne Boleyn lived in England in 1522.
1477,85571,The Mormon population has increased significantly in recent decades.
1478,123375,Brown University's main campus is located in the city in Rhode Island with the highest population.
1479,53192,Camp Flog Gnaw was created by musicians.
1480,198901,Lois Lane was influenced by a journalist.
1481,19756,Mercedes-Benz is a division of a corporation.
1482,169327,Hammer Film Productions produced the horror movie The Quiet Ones.
1483,212212,Gory Guerrero was a wrestler.
1484,147707,The Visigoths adapted.
1485,60756,Stomp the Yard features an American actress born in 1981 in a prominent role.
1486,116502,Cthulhu is a gigantic Lovecraftian entity worshipped by cultists.
1487,16604,China is the world's second largest economy by nominal GDP.
1488,177970,It is customary to wear outfits while Trick-or-Treating.
1489,5627,Charles Howard Hinton was a theoretical mathematician.
1490,80112,A brief period of civil wars was sparked by the death of Nero.
1491,221258,"The Block (album)'s single was cancelled on May 13, 2008."
1492,12450,"According to some, Zoroastrianism's major features have been influential."
1493,112876,Keith Stanfield is a person.
1494,155911,Food Network is offered to 83.3% of homes with a television.
1495,7031,The Battle of the Trebia occurred on the left bank of the Trebbia River.
1496,48886,Tangled is a 2D film.
1497,148559,The Paper was produced by Ron Howard.
1498,131723,Henry III assumed the throne when his father died.
1499,171904,"To test the validity of procedures, research is used."
1500,7277,Exit the King is by Eugene Ionesco.
1501,161807,Planet Hollywood Las Vegas is owned by a Japanese gaming corporation.
1502,11449,"No Way Out is by Puff Daddy and credits ""The Family""."
1503,151425,Hannah and Her Sisters is an American film.
1504,140330,A Good Day to Die Hard is a piece of the Die Hard franchise.
1505,162201,Ding Yanyuhang is a professional basketball player.
1506,47711,Jonah Hill starred in a movie.
1507,71100,There is a rock called Granite.
1508,1989,Carol Danvers appears in comic books published by Marvel Comics.
1509,88851,"The Vandals were an East Germanic social group comprising numerous families, clans, or generations together with slaves, dependents, or adopted strangers, or groups of such a group."
1510,139899,More than 28 Africa Cup of Nations have occurred to date.
1511,217111,Innovation is often also seen as the application of better solutions that meet new requirements.
1512,126740,Malta claims to be the historical Melita where Paul the Apostle was shipwrecked.
1513,205278,"In the 1994 Rwanda genocide in Rwanda, Hutu extremists were involved."
1514,41764,Mad Max: Fury Road was released in the 21st century.
1515,51484,Brie Larson volunteered with Destin Daniel.
1516,223489,Prague Castle attracts over 1.8 million visitors annually.
1517,129634,Mercedes-Benz is a division of a European company.
1518,87809,Brie Larson is a singer.
1519,104036,The English Wikipedia is the English-language edition of Wikipedia.
1520,178219,Move (Little Mix song) was released in October of 2013.
1521,69640,Pattie Boyd and George Harrison were married.
1522,122859,The Battle of the Trebia occurred on the left bank of the Trebbia River between Carthage and Rome.
1523,121683,Personality is affected by the development of abilities.
1524,217023,Jab Tak Hai Jaan was praised for its cinematography.
1525,110854,George III of the United Kingdom experienced the defeat of France early on in his reign and continued pursuing military goals in his career.
1526,147781,Baloch people barely speak a branch which has existed since Old Persian.
1527,226445,The movie 42 featured Chadwick Boseman.
1528,5031,"Ed Gein murdered people around Plainfield, Wisconsin."
1529,136192,The Tenth Doctor is accompanied by Rose Tyler for The End of Time.
1530,171500,Jiang Wen is an actor.
1531,25395,Elizabeth of York was someone's niece.
1532,114251,Road House is a movie.
1533,188639,Foot Locker is a retailer.
1534,72801,Riz Ahmed acted in a historical miniseries based on a British television series.
1535,94483,The Hunger Games' goal is dystopian science fiction.
1536,184285,Vera Wang is an American Fashion Designer.
1537,166918,Baadshah was dubbed under the same name in 2002.
1538,12681,The Romani people originated in Northern India.
1539,194432,The Indiana Pacers were established as an ABA member.
1540,82587,Aphrodite is a goddess in Greek mythology.
1541,31868,Roberto Orci wrote.
1542,56472,Tye Sheridan is a person.
1543,228072,Caleb McLaughlin attended acting school.
1544,145797,Keith Stanfield is a person.
1545,225802,Chinatown is a film from the United States.
1546,198082,Story of My Life was recorded by a band that consisted of only boys.
1547,57008,"Nymphomaniac (film) is part of the ""Depression Trilogy"" along with Antichrist."
1548,23925,Laura Robson is an athlete.
1549,215272,PBS is a television program distributor.
1550,131416,The Premier League Asia Trophy is for soccer.
1551,219682,Corsica contains Calvi.
1552,182701,Nina Jacobson worked for Buena Vista Motion Pictures Group until July.
1553,101407,Benjamin Franklin had indefatigable campaigning for colonial unity and was regarded.
1554,136089,Dulquer Salmaan acted in a 2012 film.
1555,61837,"John S. McCain Jr. went to school in Annapolis, Maryland."
1556,52565,Rehab had success.
1557,11253,Solanum has horse nettles.
1558,49169,"In 2004, Spider-Man 2 was released."
1559,3597,Ice-T began his career as a rapper in the 1980s.
1560,160899,Robert Singer (producer) directed at least one television show.
1561,212211,"Gory Guerrero died on April 12th, 1990."
1562,46755,Little Dorrit was later published in serial form.
1563,5974,"Deepika Padukone has acted in tragedies, horrors, and thrillers."
1564,50781,Clueless (film) was followed by a series of young adult films.
1565,165704,American Idol (season 8) was hosted by an American celebrity.
1566,158654,Bill Graham Civic Auditorium was built in the 1910s.
1567,92196,Taarak Mehta Ka Ooltah Chashmah is from India where it is most popular.
1568,73773,Robert Zemeckis has made movies for children.
1569,109737,Emilia Clarke is an actress.
1570,38046,Ricardo Montalbán acted in film and television.
1571,78534,Benjamin Franklin was an author.
1572,201445,Static and dynamic are the two categories of web page.
1573,109719,Touch My Body is a recorded work.
1574,25005,ASAP Rocky has directed music videos for himself and Danny Brown.
1575,132806,Barbarella is not non-fiction.
1576,9267,Edouard Seguin was employed in the United States.
1577,104221,Toy Story 2 was released by a production company.
1578,5092,Richard Kuklinski led a double life.
1579,108444,Inside Llewyn Davis competed in a film festival.
1580,113824,A. P. J. Abdul Kalam was voted in as the Head of State of India.
1581,64943,The Vandals were first heard of in southern Poland.
1582,17213,Cars 3 is a computer animated movie.
1583,182042,The Fly is a film from the United States.
1584,106832,Anthony Scaramucci is an author and a political figure.
1585,56960,"In the 1970's, Samsung entered the shipbuilding industries."
1586,47215,Ekta Kapoor worked on an Indian soap opera that premiered in August 2000.
1587,194250,Coins of the Swiss franc are used in business.
1588,67721,The Maze Runner made 348 million American dollars.
1589,224195,The 66th Primetime Emmy Awards was hosted by the host of a show.
1590,108145,Yin and yang show a balance.
1591,185780,Logie Awards had many guest celebrities.
1592,222652,A United Kingdom is a film.
1593,105216,Night of the Living Dead is not a series of seven zombie horror films.
1594,161716,Land plants are multicellular organisms.
1595,7278,Exit the King is by man.
1596,40859,Temple Grandin features Claire Danes playing an autistic woman who changed practices for the handling of livestock.
1597,183504,Estelle Getty appeared in stage musicals.
1598,225868,Revolver has topped multiple charts.
1599,223694,UNICEF UK is a UK National Committee.
1600,173051,The capitol city of Catalonia is Barcelona.
1601,52509,Stomp the Yard stars an American actor born in 1982.
1602,81405,Southern Hospitality was on the Top 40.
1603,120684,Adobe Systems has Adobe Photoshop part of it.
1604,97474,The Burj Khalifa contains zero escalators.
